chaju_id,credit_class,score_risk,gender,age,agegroup,job,edu,dwell_type,house_type,marriage,income_home_grp,expenditure_grp,child_cd,no_child,flag_priv_biz_cd,card_count,card_period,loan_period,Pcard_loan_amt,over_period,Pcard_over_amt,over_amt,loan_amt_final2,del_rate,loan_count,overdue_count,income_ind_grp,real_period,new_score_scaled
C-1146,C08,731,여성,59,50대,기능/노무직,고등학교 졸업,전세,단독주택,기타(이혼/별거/사별),200-299만원,99만원 이하,Y,1,Y,4.0,65.0,32.0,0.0,114.0,0.0,0.0,0.0,0.0,2.0,5.0,200-299만원,107.0,415.415816895161
C-1147,C07,668,여성,49,40대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,600-699만원,100-199만원,Y,2,N,1.0,25.0,44.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,2.0,300-399만원,71.0,386.4784295053713
C-1148,C05,414,여성,61,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,700-799만원,99만원 이하,Y,2,N,5.0,90.0,26.0,0.0,0.0,0.0,0.0,19500000.0,0.0,2.0,0.0,200-299만원,239.0,253.9272808831329
C-1149,C03,297,남성,70,70대,학생(재수생포함),대학교 재학,자가,아파트,미혼,600-699만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,300-399만원,,422.845842644496
C-1154,C05,411,남성,53,50대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,600-699만원,200-299만원,Y,1,N,0.0,0.0,54.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,1.0,100-199만원,,405.4503623813567
C-1155,C08,788,여성,49,40대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,100-199만원,Y,2,N,7.0,175.0,88.0,11840000.0,101.0,0.0,63360000.0,91190000.0,69.48130277442702,11.0,9.0,100-199만원,100.0,314.73564304411127
C-1156,C05,451,남성,52,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,Y,2,N,1.0,22.0,28.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,300-399만원,220.0,365.4373560234903
C-1157,C05,408,남성,45,40대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,99만원 이하,Y,2,N,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,300-399만원,,403.9219702205971
C-1160,C06,544,여성,60,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),200-299만원,99만원 이하,Y,1,N,4.0,91.0,25.0,0.0,0.0,0.0,0.0,10000000.0,0.0,1.0,0.0,200-299만원,210.0,273.65036537997497
C-1162,C04,355,여성,84,80대이상,학생(재수생포함),대학교 재학,자가,연립/다세대/빌라,미혼,400-499만원,99만원 이하,N,0,N,1.0,25.0,3.0,0.0,0.0,0.0,0.0,4100000.0,0.0,1.0,0.0,400-499만원,205.0,349.41820018704044
C-1163,C06,538,남성,36,30대,기능/노무직,전문대학 졸업,전세,연립/다세대/빌라,기혼,400-499만원,200-299만원,Y,2,N,4.0,85.0,17.0,0.0,0.0,0.0,0.0,75000000.0,0.0,2.0,0.0,100-199만원,233.0,270.74768320350864
C-1164,C05,468,남성,48,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,400-499만원,100-199만원,Y,1,N,4.0,94.0,88.0,0.0,0.0,0.0,0.0,120040000.0,0.0,7.0,0.0,100-199만원,128.0,280.6619939765524
C-1165,C04,375,여성,27,20대,사무직,대학교 졸업,전세,단독주택,미혼,200-299만원,99만원 이하,N,0,N,1.0,25.0,12.0,0.0,0.0,0.0,0.0,2700000.0,0.0,1.0,0.0,200-299만원,211.0,322.85387138884613
C-1168,C05,448,여성,46,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,100-199만원,Y,1,N,2.0,36.0,28.0,0.0,8.0,2000000.0,2000000.0,6300000.0,31.746031746031743,2.0,1.0,100-199만원,88.0,348.9286424630948
C-1170,C05,471,남성,56,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,800-899만원,100-199만원,Y,2,Y,5.0,114.0,34.0,0.0,0.0,0.0,0.0,12730000.0,0.0,3.0,0.0,500-599만원,218.0,294.4208648404926
C-1171,C05,438,남성,46,40대,행정관리/전문직,대학원 졸업,자가,연립/다세대/빌라,기혼,600-699만원,100-199만원,Y,1,N,2.0,50.0,74.0,0.0,0.0,0.0,0.0,57430000.0,0.0,8.0,0.0,300-399만원,243.0,326.09260563730624
C-1172,C04,307,남성,71,70대,학생(재수생포함),대학교 재학,자가,아파트,미혼,500-599만원,99만원 이하,N,0,N,3.0,69.0,37.0,0.0,0.0,0.0,0.0,37900000.0,0.0,2.0,0.0,300-399만원,86.0,291.6761451223943
C-1173,C06,528,여성,40,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,3.0,75.0,67.0,0.0,46.0,4370000.0,11180000.0,24810000.0,45.06247480854494,8.0,7.0,200-299만원,88.0,346.3472858413419
C-1176,C06,525,여성,26,20대,사무직,대학교 졸업,전세,기타,미혼,300-399만원,99만원 이하,N,0,Y,3.0,65.0,65.0,0.0,0.0,0.0,0.0,188410000.0,0.0,6.0,0.0,200-299만원,129.0,279.0860618435274
C-1177,C04,378,남성,39,30대,기능/노무직,전문대학 졸업,자가,연립/다세대/빌라,기혼,300-399만원,99만원 이하,Y,1,N,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100-199만원,,373.7934547315634
C-1179,C05,434,여성,67,60대,전업주부,고등학교 졸업,자가,아파트,기혼,100-199만원,99만원 이하,Y,2,N,1.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100-199만원,72.0,358.7738128234432
C-1180,C09,808,여성,43,40대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,300-399만원,100-199만원,Y,2,N,3.0,75.0,134.0,0.0,74.0,0.0,0.0,0.0,0.0,12.0,7.0,300-399만원,213.0,387.3798166235254
C-1181,C03,297,남성,70,70대,학생(재수생포함),대학교 재학,자가,아파트,미혼,600-699만원,99만원 이하,N,0,N,1.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200-299만원,130.0,354.19556093983425
C-1182,C07,618,남성,31,30대,사무직,대학교 졸업,자가,연립/다세대/빌라,미혼,600-699만원,99만원 이하,N,0,N,2.0,50.0,30.0,0.0,70.0,0.0,0.0,0.0,0.0,2.0,4.0,300-399만원,52.0,421.27415828136674
C-1183,C06,508,여성,35,30대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,300-399만원,99만원 이하,Y,2,N,3.0,70.0,18.0,0.0,0.0,0.0,0.0,32600000.0,0.0,2.0,0.0,200-299만원,117.0,304.12543491466687
C-1184,C07,688,여성,33,30대,무직/기타,대학교 졸업,자가,아파트,미혼,400-499만원,99만원 이하,N,0,N,4.0,83.0,81.0,0.0,45.0,0.0,0.0,0.0,0.0,7.0,4.0,100-199만원,94.0,383.7313570706798
C-1186,C06,538,여성,31,30대,판매/서비스직,대학교 졸업,전세,연립/다세대/빌라,미혼,300-399만원,100-199만원,N,0,N,1.0,25.0,26.0,0.0,0.0,0.0,0.0,41000000.0,0.0,2.0,0.0,300-399만원,166.0,314.3857386075583
C-1187,C04,341,남성,51,50대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,800-899만원,100-199만원,Y,2,N,3.0,75.0,48.0,0.0,2.0,0.0,10000000.0,16250000.0,61.53846153846154,4.0,1.0,100-199만원,175.0,336.42843063546184
C-1189,C05,488,남성,45,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,Y,4.0,80.0,68.0,0.0,0.0,0.0,0.0,174000000.0,0.0,3.0,0.0,100-199만원,145.0,311.5279285483739
C-1191,C05,438,여성,31,30대,사무직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,99만원 이하,N,0,N,1.0,25.0,12.0,0.0,0.0,0.0,0.0,13500000.0,0.0,2.0,0.0,100-199만원,221.0,273.44143971238657
C-1192,C05,428,여성,40,40대,사무직,전문대학 졸업,자가,아파트,기혼,600-699만원,200-299만원,Y,2,N,2.0,50.0,14.0,0.0,0.0,0.0,0.0,3000000.0,0.0,1.0,0.0,500-599만원,241.0,335.0304471747723
C-1193,C08,721,남성,55,50대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,200-299만원,100-199만원,Y,1,N,3.0,75.0,113.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,1.0,200-299만원,149.0,353.9400386036715
C-1196,C04,341,남성,57,50대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,1000만원 이상,100-199만원,Y,2,N,3.0,51.0,25.0,0.0,0.0,0.0,0.0,30000000.0,0.0,1.0,0.0,1000만원 이상,265.0,346.3054949012543
C-1197,C05,438,여성,30,30대,전업주부,대학교 졸업,전세,아파트,기혼,300-399만원,100-199만원,N,0,N,1.0,25.0,33.0,0.0,0.0,0.0,0.0,11800000.0,0.0,3.0,0.0,300-399만원,107.0,318.0889013285795
C-1199,C06,568,남성,35,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,Y,1,N,5.0,125.0,123.0,0.0,0.0,0.0,0.0,321330000.0,0.0,13.0,0.0,100-199만원,125.0,250.56592032202363
C-1200,C07,608,남성,35,30대,사무직,대학교 졸업,자가,아파트,미혼,700-799만원,99만원 이하,N,0,N,3.0,75.0,47.0,0.0,62.0,0.0,0.0,0.0,0.0,4.0,4.0,100-199만원,68.0,358.3297881100204
C-1201,C05,471,남성,58,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,Y,2,N,6.0,105.0,34.0,0.0,0.0,0.0,0.0,159000000.0,0.0,2.0,0.0,200-299만원,221.0,266.58994364775015
C-1202,C04,398,여성,35,30대,사무직,대학교 졸업,전세,아파트,기혼,500-599만원,100-199만원,N,0,N,0.0,0.0,9.0,0.0,1.0,0.0,9000000.0,8200000.0,100.0,1.0,1.0,400-499만원,,340.3060184965637
C-1204,C05,465,남성,25,20대,무직/기타,고등학교 졸업,전세,연립/다세대/빌라,미혼,300-399만원,99만원 이하,N,0,N,1.0,25.0,8.0,0.0,0.0,0.0,0.0,1200000.0,0.0,1.0,0.0,200-299만원,157.0,320.53364255479374
C-1205,C05,418,남성,44,40대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,1000만원 이상,200-299만원,Y,2,N,4.0,82.0,47.0,0.0,24.0,0.0,0.0,0.0,0.0,5.0,3.0,1000만원 이상,194.0,364.68714031614473
C-1207,C04,361,여성,52,50대,전업주부,고등학교 졸업,자가,단독주택,기혼,200-299만원,99만원 이하,Y,2,N,3.0,42.0,11.0,0.0,0.0,0.0,0.0,570000.0,0.0,1.0,0.0,200-299만원,277.0,327.9398434195158
C-1208,C05,418,여성,48,40대,사무직,고등학교 졸업,자가,아파트,기혼,500-599만원,99만원 이하,Y,2,N,3.0,68.0,15.0,0.0,0.0,0.0,0.0,16000000.0,0.0,1.0,0.0,200-299만원,128.0,300.0933241961218
C-1209,C06,504,남성,61,60대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,100-199만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,100-199만원,,412.3439117374712
C-1210,C05,481,여성,56,50대,전업주부,중학교 졸업,자가,단독주택,기혼,500-599만원,100-199만원,Y,2,N,4.0,61.0,32.0,0.0,0.0,0.0,0.0,162000000.0,0.0,2.0,0.0,300-399만원,98.0,295.6894694754835
C-1211,C03,297,남성,73,70대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,Y,2,N,2.0,50.0,22.0,0.0,0.0,0.0,0.0,100300000.0,0.0,3.0,0.0,200-299만원,205.0,326.7262903469009
C-1212,C05,404,여성,64,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,600-699만원,200-299만원,Y,2,N,3.0,52.0,13.0,0.0,0.0,0.0,0.0,5730000.0,0.0,3.0,0.0,200-299만원,251.0,324.9814097250525
C-1213,C05,498,여성,31,30대,판매/서비스직,대학교 졸업,월세,연립/다세대/빌라,미혼,200-299만원,100-199만원,N,0,N,1.0,13.0,5.0,0.0,0.0,0.0,0.0,90000.0,0.0,2.0,0.0,200-299만원,13.0,259.3865858045979
C-1214,C05,488,남성,33,30대,사무직,대학교 졸업,전세,연립/다세대/빌라,미혼,300-399만원,100-199만원,N,0,N,1.0,25.0,25.0,0.0,0.0,0.0,0.0,10000000.0,0.0,1.0,0.0,200-299만원,25.0,314.6577120122937
C-1215,C05,475,여성,26,20대,사무직,대학교 졸업,전세,기타,미혼,300-399만원,99만원 이하,N,0,N,1.0,25.0,34.0,0.0,0.0,0.0,0.0,25500000.0,0.0,3.0,0.0,200-299만원,103.0,312.76750086119483
C-1217,C07,601,여성,56,50대,사무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,99만원 이하,Y,1,N,1.0,25.0,21.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,3.0,100-199만원,121.0,429.55010362491936
C-1218,C05,488,남성,44,40대,판매/서비스직,전문대학 졸업,자가,연립/다세대/빌라,기혼,500-599만원,99만원 이하,Y,2,N,3.0,59.0,25.0,0.0,0.0,0.0,0.0,115700000.0,0.0,7.0,0.0,200-299만원,215.0,308.23346759180686
C-1220,C06,508,여성,39,30대,전업주부,고등학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,Y,2,N,5.0,93.0,59.0,0.0,0.0,0.0,0.0,201900000.0,0.0,3.0,0.0,300-399만원,135.0,293.092329540709
C-1221,C05,474,남성,63,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,300-399만원,99만원 이하,Y,2,Y,2.0,35.0,15.0,0.0,0.0,0.0,0.0,3410000.0,0.0,6.0,0.0,300-399만원,66.0,339.560650747305
C-1223,C05,458,남성,39,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,Y,6.0,105.0,54.0,2130000.0,0.0,0.0,0.0,18130000.0,0.0,6.0,0.0,300-399만원,197.0,267.06938368739185
C-1224,C04,354,여성,61,60대,전업주부,고등학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,Y,2,N,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200-299만원,85.0,356.5434037093647
C-1225,C07,678,남성,41,40대,판매/서비스직,고등학교 졸업,월세,아파트,미혼,300-399만원,100-199만원,N,0,N,5.0,111.0,127.0,0.0,0.0,0.0,0.0,572050000.0,0.0,10.0,0.0,200-299만원,169.0,161.31056252980247
C-1227,C06,558,여성,49,40대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,100-199만원,Y,2,N,4.0,78.0,62.0,0.0,0.0,0.0,0.0,166700000.0,0.0,4.0,0.0,300-399만원,194.0,278.1735071076378
C-1228,C05,424,여성,62,60대,전업주부,중학교 졸업,자가,연립/다세대/빌라,기혼,200-299만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,200-299만원,,396.7806571615905
C-1229,C07,648,여성,43,40대,판매/서비스직,고등학교 졸업,월세,연립/다세대/빌라,미혼,200-299만원,99만원 이하,N,0,N,3.0,70.0,27.0,0.0,36.0,0.0,12240000.0,17350000.0,70.54755043227667,3.0,5.0,200-299만원,78.0,252.07499455223643
C-1231,C05,458,남성,46,40대,판매/서비스직,대학교 졸업,자가,아파트,기혼,900-999만원,200-299만원,N,0,N,2.0,38.0,24.0,0.0,26.0,0.0,7300000.0,12530000.0,58.26017557861133,4.0,2.0,200-299만원,25.0,344.78175327520114
C-1234,C03,290,여성,22,20대,사무직,전문대학 졸업,자가,아파트,미혼,1000만원 이상,99만원 이하,N,0,N,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000만원 이상,,417.2628535589004
C-1237,C05,441,남성,55,50대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,200-299만원,100-199만원,Y,1,N,3.0,54.0,4.0,0.0,0.0,0.0,0.0,100000000.0,0.0,1.0,0.0,200-299만원,118.0,302.8486979144448
C-1238,C06,514,남성,60,60대,무직/기타,고등학교 졸업,자가,단독주택,기혼,100-199만원,99만원 이하,Y,2,N,5.0,82.0,26.0,0.0,0.0,0.0,0.0,21200000.0,0.0,2.0,0.0,100-199만원,76.0,294.169706933496
C-1239,C06,505,남성,29,20대,학생(재수생포함),대학원 재학,전세,상가주택,미혼,500-599만원,99만원 이하,N,0,N,2.0,50.0,34.0,0.0,3.0,0.0,190000.0,14900000.0,1.2751677852348993,3.0,1.0,400-499만원,91.0,318.0193607904235
C-1240,C07,631,남성,56,50대,기능/노무직,고등학교 졸업,전세,연립/다세대/빌라,기타(이혼/별거/사별),200-299만원,99만원 이하,Y,1,N,3.0,75.0,112.0,20000000.0,0.0,0.0,0.0,168700000.0,0.0,8.0,0.0,200-299만원,239.0,263.7927504843594
C-1241,C05,498,여성,39,30대,전업주부,대학교 졸업,전세,아파트,기혼,400-499만원,200-299만원,Y,2,N,4.0,82.0,92.0,0.0,1.0,0.0,1500000.0,58940000.0,2.5449609772650152,9.0,1.0,300-399만원,171.0,278.81134404265816
C-1243,C06,558,남성,43,40대,판매/서비스직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,2.0,30.0,102.0,0.0,30.0,0.0,0.0,0.0,0.0,7.0,4.0,200-299만원,83.0,383.6115786166844
C-1244,C07,674,여성,62,60대,전업주부,고등학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),99만원 이하,99만원 이하,Y,3,N,0.0,0.0,19.0,0.0,47.0,0.0,0.0,0.0,0.0,1.0,2.0,99만원 이하,,428.47679083113786
C-1246,C06,508,남성,44,40대,판매/서비스직,전문대학 졸업,자가,연립/다세대/빌라,기혼,500-599만원,99만원 이하,Y,2,N,6.0,118.0,48.0,0.0,0.0,0.0,0.0,73500000.0,0.0,10.0,0.0,200-299만원,175.0,248.4305631753664
C-1247,C05,448,남성,47,40대,행정관리/전문직,대학원 졸업,전세,연립/다세대/빌라,기혼,500-599만원,100-199만원,Y,1,Y,5.0,106.0,91.0,0.0,0.0,0.0,0.0,53200000.0,0.0,11.0,0.0,300-399만원,211.0,231.18985650792055
C-1250,C05,485,남성,25,20대,판매/서비스직,고등학교 졸업,월세,연립/다세대/빌라,기혼,200-299만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,3.0,0.0,2800000.0,2800000.0,100.0,0.0,1.0,200-299만원,,288.069939979497
C-1252,C05,494,여성,62,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,100-199만원,99만원 이하,Y,2,N,1.0,25.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,100-199만원,52.0,356.37161264058767
C-1253,C06,598,여성,40,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,N,0,N,5.0,125.0,98.0,0.0,49.0,980000.0,4210000.0,17070000.0,24.66315172817809,6.0,4.0,200-299만원,150.0,296.5494594445706
C-1254,C05,478,여성,49,40대,판매/서비스직,전문대학 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,300-399만원,,358.44004801216244
C-1255,C05,441,여성,58,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,800-899만원,100-199만원,Y,1,N,3.0,54.0,25.0,0.0,0.0,0.0,0.0,5300000.0,0.0,1.0,0.0,300-399만원,229.0,348.53358138732955
C-1256,C05,458,여성,40,40대,행정관리/전문직,전문대학 졸업,자가,연립/다세대/빌라,기혼,600-699만원,100-199만원,Y,2,N,5.0,78.0,51.0,0.0,0.0,0.0,0.0,245940000.0,0.0,6.0,0.0,100-199만원,225.0,299.1994660877881
C-1257,C04,395,남성,29,20대,사무직,대학교 졸업,자가,아파트,미혼,1000만원 이상,100-199만원,N,0,N,3.0,74.0,51.0,0.0,0.0,0.0,0.0,46800000.0,0.0,3.0,0.0,1000만원 이상,222.0,331.030032410421
C-1261,C04,394,남성,61,60대,기능/노무직,중학교 졸업,자가,아파트,기혼,200-299만원,99만원 이하,Y,2,N,2.0,50.0,8.0,0.0,0.0,0.0,0.0,3000000.0,0.0,1.0,0.0,200-299만원,273.0,316.1747438827676
C-1262,C05,491,여성,52,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,Y,1,N,4.0,99.0,15.0,0.0,0.0,0.0,0.0,150000000.0,0.0,1.0,0.0,200-299만원,133.0,274.90106044158114
C-1263,C04,398,여성,39,30대,전업주부,전문대학 졸업,자가,아파트,기혼,500-599만원,99만원 이하,Y,2,N,2.0,27.0,25.0,0.0,0.0,0.0,0.0,2200000.0,0.0,1.0,0.0,300-399만원,212.0,345.4258037680001
C-1264,C07,658,남성,37,30대,사무직,전문대학 졸업,전세,아파트,기혼,600-699만원,100-199만원,Y,1,N,3.0,75.0,141.0,0.0,45.0,0.0,16100000.0,97040000.0,16.591096455070073,11.0,3.0,200-299만원,153.0,332.2902882534804
C-1265,C05,455,남성,26,20대,기능/노무직,고등학교 졸업,자가,아파트,미혼,500-599만원,99만원 이하,N,0,N,1.0,25.0,30.0,0.0,0.0,0.0,0.0,65300000.0,0.0,2.0,0.0,400-499만원,235.0,347.755764413386
C-1266,C07,608,남성,30,30대,판매/서비스직,전문대학 졸업,전세,연립/다세대/빌라,미혼,300-399만원,100-199만원,N,0,Y,4.0,84.0,35.0,0.0,0.0,0.0,0.0,17230000.0,0.0,4.0,0.0,300-399만원,230.0,261.6624709192392
C-1267,C06,508,여성,42,40대,전업주부,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,4.0,100.0,177.0,0.0,6.0,0.0,5300000.0,84070000.0,6.304270250981325,15.0,1.0,200-299만원,235.0,269.9789967969677
C-1268,C06,564,여성,69,60대,기능/노무직,중학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),100-199만원,99만원 이하,Y,2,N,1.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100-199만원,154.0,359.24320063466104
C-1269,C06,504,남성,63,60대,판매/서비스직,고등학교 졸업,월세,상가주택,기타(이혼/별거/사별),400-499만원,99만원 이하,Y,1,Y,4.0,91.0,7.0,0.0,0.0,0.0,0.0,2100000.0,0.0,1.0,0.0,200-299만원,184.0,225.4732054594404
C-1271,C05,475,남성,28,20대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,100-199만원,N,0,N,2.0,47.0,25.0,0.0,0.0,0.0,0.0,8500000.0,0.0,1.0,0.0,100-199만원,42.0,292.13223113746386
C-1273,C05,458,남성,30,30대,기능/노무직,대학교 졸업,자가,아파트,미혼,900-999만원,100-199만원,N,0,N,0.0,0.0,16.0,0.0,38.0,0.0,0.0,0.0,0.0,2.0,2.0,200-299만원,,397.9338519947122
C-1276,C07,698,남성,31,30대,판매/서비스직,고등학교 졸업,월세,오피스텔,미혼,200-299만원,100-199만원,N,0,Y,4.0,100.0,110.0,0.0,1.0,0.0,560000.0,52370000.0,1.0693144930303609,11.0,1.0,200-299만원,109.0,167.66037622444654
C-1277,C02,185,남성,82,80대이상,행정관리/전문직,대학교 졸업,자가,아파트,기혼,800-899만원,99만원 이하,Y,2,N,0.0,0.0,25.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,600-699만원,,431.55456431962585
C-1278,C05,481,남성,52,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,N,4.0,78.0,51.0,0.0,0.0,0.0,0.0,85200000.0,0.0,3.0,0.0,400-499만원,273.0,305.0995598795714
C-1279,C05,438,남성,34,30대,사무직,대학교 졸업,자가,아파트,미혼,400-499만원,100-199만원,N,0,N,4.0,68.0,35.0,0.0,0.0,0.0,0.0,95600000.0,0.0,3.0,0.0,400-499만원,177.0,311.55633798394314
C-1280,C06,554,남성,66,60대,무직/기타,고등학교 졸업,자가,연립/다세대/빌라,기혼,100-199만원,99만원 이하,Y,2,N,2.0,50.0,51.0,0.0,0.0,0.0,0.0,28120000.0,0.0,6.0,0.0,100-199만원,144.0,325.34281961614136
C-1283,C04,338,남성,36,30대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,800-899만원,100-199만원,Y,1,N,3.0,54.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,100-199만원,167.0,355.1268360574296
C-1284,C04,335,남성,81,80대이상,판매/서비스직,고등학교 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,Y,6.0,108.0,8.0,0.0,0.0,0.0,0.0,1300000.0,0.0,2.0,0.0,200-299만원,274.0,274.7862978083328
C-1285,C05,428,남성,36,30대,기능/노무직,전문대학 졸업,전세,연립/다세대/빌라,기혼,400-499만원,200-299만원,Y,2,N,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,400-499만원,,361.9782196857559
