chaju_id,credit_class,score_risk,gender,age,agegroup,job,edu,dwell_type,house_type,marriage,income_home_grp,income_ind_grp,expenditure_grp,child_cd,no_child,flag_priv_biz_cd,card_count,card_period,loan_period,Pcard_loan_amt,over_period,Pcard_over_amt,over_amt,loan_amt_final2,del_rate,loan_count,overdue_count
C-1117,C05,421,남성,56,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,800-899만원,300-399만원,100-199만원,Y,2,N,2.0,43.0,31.0,0.0,0.0,0.0,0.0,88400000.0,0.0,2.0,0.0
C-1118,C06,528,남성,44,40대,판매/서비스직,전문대학 졸업,자가,아파트,기혼,200-299만원,200-299만원,100-199만원,Y,2,N,3.0,51.0,50.0,0.0,0.0,0.0,0.0,6540000.0,0.0,2.0,0.0
C-1119,C05,408,남성,43,40대,사무직,전문대학 졸업,자가,아파트,기혼,500-599만원,300-399만원,100-199만원,Y,2,N,1.0,25.0,33.0,0.0,0.0,0.0,0.0,185000000.0,0.0,2.0,0.0
C-1120,C04,348,여성,47,40대,판매/서비스직,전문대학 졸업,자가,아파트,기혼,500-599만원,100-199만원,99만원 이하,Y,2,N,2.0,33.0,1.0,0.0,0.0,0.0,0.0,4600000.0,0.0,1.0,0.0
C-1121,C04,358,여성,40,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,99만원 이하,Y,2,N,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1122,C05,491,여성,55,50대,전업주부,고등학교 졸업,자가,연립/다세대/빌라,기혼,200-299만원,200-299만원,99만원 이하,Y,2,Y,3.0,75.0,50.0,0.0,0.0,0.0,0.0,18010000.0,0.0,10.0,0.0
C-1123,C04,361,여성,52,50대,기능/노무직,고등학교 졸업,전세,아파트,기혼,400-499만원,100-199만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1124,C04,355,여성,84,80대이상,학생(재수생포함),대학교 재학,자가,연립/다세대/빌라,미혼,400-499만원,400-499만원,99만원 이하,N,0,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,6700000.0,0.0,1.0,0.0
C-1125,C04,334,남성,65,60대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,200-299만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,15.0,0.0,1700000.0,1700000.0,100.0,0.0,1.0
C-1126,C05,471,여성,53,50대,전업주부,고등학교 졸업,자가,아파트,기혼,700-799만원,200-299만원,200-299만원,Y,2,N,5.0,105.0,74.0,0.0,0.0,0.0,0.0,92000000.0,0.0,4.0,0.0
C-1127,C05,458,남성,44,40대,사무직,대학교 졸업,자가,아파트,기혼,600-699만원,400-499만원,100-199만원,Y,1,N,5.0,83.0,66.0,0.0,0.0,0.0,0.0,105140000.0,0.0,6.0,0.0
C-1128,C04,338,여성,41,40대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,100-199만원,Y,2,N,4.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1129,C06,518,여성,35,30대,무직/기타,대학교 졸업,자가,연립/다세대/빌라,미혼,500-599만원,100-199만원,99만원 이하,N,0,N,5.0,54.0,33.0,0.0,0.0,0.0,0.0,10900000.0,0.0,2.0,0.0
C-1130,C05,474,남성,60,60대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,500-599만원,400-499만원,100-199만원,Y,3,N,4.0,73.0,19.0,0.0,0.0,0.0,0.0,10000000.0,0.0,1.0,0.0
C-1131,C04,351,남성,52,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,300-399만원,100-199만원,Y,2,N,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1132,C06,504,여성,69,60대,기능/노무직,중학교 졸업,자가,아파트,기혼,100-199만원,100-199만원,99만원 이하,Y,2,N,3.0,75.0,15.0,0.0,0.0,0.0,0.0,120000000.0,0.0,2.0,0.0
C-1133,C04,381,여성,53,50대,전업주부,중학교 졸업,자가,아파트,기혼,300-399만원,200-299만원,99만원 이하,Y,1,Y,4.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1134,C05,424,여성,61,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,800-899만원,200-299만원,100-199만원,Y,3,N,5.0,89.0,36.0,0.0,0.0,0.0,0.0,183000000.0,0.0,2.0,0.0
C-1135,C05,461,남성,55,50대,기능/노무직,고등학교 졸업,전세,아파트,기혼,500-599만원,300-399만원,100-199만원,Y,2,N,1.0,25.0,35.0,0.0,0.0,0.0,0.0,58000000.0,0.0,2.0,0.0
C-1136,C05,434,남성,68,60대,기능/노무직,고등학교 졸업,자가,단독주택,기타(이혼/별거/사별),100-199만원,100-199만원,99만원 이하,Y,2,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1137,C05,438,여성,48,40대,전업주부,고등학교 졸업,자가,단독주택,기혼,500-599만원,200-299만원,99만원 이하,Y,1,N,3.0,53.0,13.0,0.0,0.0,0.0,0.0,11000000.0,0.0,1.0,0.0
C-1138,C06,554,여성,63,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,200-299만원,200-299만원,99만원 이하,Y,2,N,3.0,75.0,141.0,5400000.0,20.0,0.0,12700000.0,114700000.0,11.072362685265912,9.0,2.0
C-1139,C05,451,여성,56,50대,기능/노무직,중학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,99만원 이하,Y,1,N,1.0,25.0,22.0,0.0,0.0,0.0,0.0,21230000.0,0.0,4.0,0.0
C-1140,C04,365,남성,26,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,400-499만원,400-499만원,100-199만원,N,0,N,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3100000.0,0.0,1.0,0.0
C-1141,C04,348,남성,47,40대,무직/기타,대학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,Y,2,N,0.0,0.0,19.0,0.0,0.0,0.0,0.0,103800000.0,0.0,3.0,0.0
C-1142,C05,424,여성,63,60대,전업주부,고등학교 졸업,자가,아파트,기혼,200-299만원,100-199만원,99만원 이하,Y,2,N,1.0,25.0,25.0,0.0,0.0,0.0,0.0,240000000.0,0.0,1.0,0.0
C-1143,C05,434,남성,64,60대,기능/노무직,고등학교 졸업,자가,아파트,기혼,200-299만원,100-199만원,99만원 이하,Y,2,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,10000000.0,0.0,1.0,0.0
C-1144,C07,601,여성,52,50대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,100-199만원,100-199만원,Y,2,N,4.0,100.0,125.0,10500000.0,44.0,0.0,6060000.0,44700000.0,13.557046979865772,10.0,4.0
C-1145,C05,448,남성,46,40대,행정관리/전문직,대학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,300-399만원,100-199만원,Y,1,N,5.0,104.0,46.0,0.0,0.0,0.0,0.0,340000000.0,0.0,3.0,0.0
C-1146,C08,731,여성,59,50대,기능/노무직,고등학교 졸업,전세,단독주택,기타(이혼/별거/사별),200-299만원,200-299만원,99만원 이하,Y,1,Y,4.0,65.0,32.0,0.0,114.0,0.0,29130000.0,42130000.0,69.14312841205792,2.0,5.0
C-1147,C07,668,여성,49,40대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,600-699만원,200-299만원,100-199만원,Y,2,N,1.0,25.0,44.0,0.0,28.0,0.0,15900000.0,101580000.0,15.652687536916716,5.0,2.0
C-1148,C05,414,여성,61,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,700-799만원,200-299만원,99만원 이하,Y,2,N,5.0,90.0,26.0,0.0,0.0,0.0,0.0,19500000.0,0.0,2.0,0.0
C-1149,C03,297,남성,70,70대,학생(재수생포함),대학교 재학,자가,아파트,미혼,600-699만원,600-699만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,25.0,0.0,41000000.0,0.0,100.0,0.0,1.0
C-1150,C04,348,여성,46,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,100-199만원,Y,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1151,C04,325,남성,28,20대,기능/노무직,대학교 졸업,자가,아파트,미혼,600-699만원,200-299만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1152,C04,344,여성,68,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,400-499만원,100-199만원,100-199만원,Y,3,N,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1153,C04,348,여성,46,40대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1154,C05,411,남성,53,50대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,600-699만원,600-699만원,200-299만원,Y,1,N,0.0,0.0,54.0,0.0,18.0,0.0,8000000.0,25000000.0,32.0,4.0,1.0
C-1155,C08,788,여성,49,40대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,7.0,175.0,88.0,11840000.0,101.0,0.0,63360000.0,91190000.0,69.48130277442702,11.0,9.0
C-1156,C05,451,남성,52,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,100-199만원,Y,2,N,1.0,22.0,28.0,0.0,5.0,0.0,20000000.0,41040000.0,48.732943469785575,2.0,1.0
C-1157,C05,408,남성,45,40대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,99만원 이하,Y,2,N,0.0,0.0,25.0,0.0,25.0,0.0,5000000.0,10000000.0,50.0,1.0,1.0
C-1158,C04,370,여성,24,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,400-499만원,400-499만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1159,C04,340,여성,21,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,700-799만원,700-799만원,99만원 이하,N,0,N,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1160,C06,544,여성,60,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),200-299만원,200-299만원,99만원 이하,Y,1,N,4.0,91.0,25.0,0.0,0.0,0.0,0.0,10000000.0,0.0,1.0,0.0
C-1161,C03,275,여성,82,80대이상,사무직,대학교 졸업,자가,아파트,미혼,600-699만원,200-299만원,100-199만원,N,0,N,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1162,C04,355,여성,84,80대이상,학생(재수생포함),대학교 재학,자가,연립/다세대/빌라,미혼,400-499만원,400-499만원,99만원 이하,N,0,N,1.0,25.0,3.0,0.0,0.0,0.0,0.0,4100000.0,0.0,1.0,0.0
C-1163,C06,538,남성,36,30대,기능/노무직,전문대학 졸업,전세,연립/다세대/빌라,기혼,400-499만원,200-299만원,200-299만원,Y,2,N,4.0,85.0,17.0,0.0,0.0,0.0,0.0,75000000.0,0.0,2.0,0.0
C-1164,C05,468,남성,48,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,400-499만원,400-499만원,100-199만원,Y,1,N,4.0,94.0,88.0,0.0,0.0,0.0,0.0,120040000.0,0.0,7.0,0.0
C-1165,C04,375,여성,27,20대,사무직,대학교 졸업,전세,단독주택,미혼,200-299만원,200-299만원,99만원 이하,N,0,N,1.0,25.0,12.0,0.0,0.0,0.0,0.0,2700000.0,0.0,1.0,0.0
C-1166,C04,388,여성,34,30대,전업주부,전문대학 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,1,Y,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1167,C04,384,남성,61,60대,무직/기타,고등학교 졸업,자가,아파트,기혼,100-199만원,100-199만원,99만원 이하,Y,1,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1168,C05,448,여성,46,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,200-299만원,100-199만원,Y,1,N,2.0,36.0,28.0,0.0,8.0,2000000.0,2000000.0,6300000.0,31.746031746031743,2.0,1.0
C-1169,C04,365,여성,81,80대이상,학생(재수생포함),고등학교 졸업,자가,연립/다세대/빌라,미혼,500-599만원,500-599만원,99만원 이하,N,0,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1170,C05,471,남성,56,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,800-899만원,300-399만원,100-199만원,Y,2,Y,5.0,114.0,34.0,0.0,0.0,0.0,0.0,12730000.0,0.0,3.0,0.0
C-1171,C05,438,남성,46,40대,행정관리/전문직,대학원 졸업,자가,연립/다세대/빌라,기혼,600-699만원,300-399만원,100-199만원,Y,1,N,2.0,50.0,74.0,0.0,0.0,0.0,0.0,57430000.0,0.0,8.0,0.0
C-1172,C04,307,남성,71,70대,학생(재수생포함),대학교 재학,자가,아파트,미혼,500-599만원,500-599만원,99만원 이하,N,0,N,3.0,69.0,37.0,0.0,0.0,0.0,0.0,37900000.0,0.0,2.0,0.0
C-1173,C06,528,여성,40,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,3.0,75.0,67.0,0.0,46.0,4370000.0,11180000.0,24810000.0,45.06247480854494,8.0,7.0
C-1174,C05,411,남성,55,50대,기능/노무직,고등학교 졸업,자가,아파트,기타(이혼/별거/사별),200-299만원,200-299만원,100-199만원,Y,2,N,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1175,C03,275,여성,82,80대이상,사무직,대학교 졸업,자가,아파트,미혼,600-699만원,200-299만원,100-199만원,N,0,N,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1176,C06,525,여성,26,20대,사무직,대학교 졸업,전세,기타,미혼,300-399만원,100-199만원,99만원 이하,N,0,Y,3.0,65.0,65.0,0.0,0.0,0.0,0.0,188410000.0,0.0,6.0,0.0
C-1177,C04,378,남성,39,30대,기능/노무직,전문대학 졸업,자가,연립/다세대/빌라,기혼,300-399만원,300-399만원,99만원 이하,Y,1,N,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1.0,0.0
C-1178,C04,338,여성,38,30대,사무직,대학교 졸업,전세,아파트,기혼,500-599만원,200-299만원,200-299만원,Y,1,N,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1179,C05,434,여성,67,60대,전업주부,고등학교 졸업,자가,아파트,기혼,100-199만원,100-199만원,99만원 이하,Y,2,N,1.0,25.0,25.0,0.0,0.0,0.0,0.0,150000000.0,0.0,1.0,0.0
C-1180,C09,808,여성,43,40대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,300-399만원,100-199만원,100-199만원,Y,2,N,3.0,75.0,134.0,0.0,74.0,0.0,49200000.0,129630000.0,37.954177273779216,12.0,7.0
C-1181,C03,297,남성,70,70대,학생(재수생포함),대학교 재학,자가,아파트,미혼,600-699만원,600-699만원,99만원 이하,N,0,N,1.0,25.0,8.0,0.0,0.0,0.0,0.0,20000000.0,0.0,1.0,0.0
C-1182,C07,618,남성,31,30대,사무직,대학교 졸업,자가,연립/다세대/빌라,미혼,600-699만원,200-299만원,99만원 이하,N,0,N,2.0,50.0,30.0,0.0,70.0,0.0,14370000.0,17530000.0,81.97375926982316,2.0,4.0
C-1183,C06,508,여성,35,30대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,300-399만원,100-199만원,99만원 이하,Y,2,N,3.0,70.0,18.0,0.0,0.0,0.0,0.0,32600000.0,0.0,2.0,0.0
C-1184,C07,688,여성,33,30대,무직/기타,대학교 졸업,자가,아파트,미혼,400-499만원,100-199만원,99만원 이하,N,0,N,4.0,83.0,81.0,180000.0,45.0,0.0,86400000.0,192280000.0,44.93447056376118,7.0,4.0
C-1185,C04,388,남성,33,30대,사무직,대학교 졸업,전세,연립/다세대/빌라,미혼,300-399만원,300-399만원,100-199만원,N,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1186,C06,538,여성,31,30대,판매/서비스직,대학교 졸업,전세,연립/다세대/빌라,미혼,300-399만원,300-399만원,100-199만원,N,0,N,1.0,25.0,26.0,0.0,0.0,0.0,0.0,41000000.0,0.0,2.0,0.0
C-1187,C04,341,남성,51,50대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,800-899만원,700-799만원,100-199만원,Y,2,N,3.0,75.0,48.0,0.0,2.0,0.0,10000000.0,16250000.0,61.53846153846154,4.0,1.0
C-1188,C05,404,남성,64,60대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,700-799만원,100-199만원,300-399만원,Y,2,N,3.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1189,C05,488,남성,45,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,99만원 이하,Y,2,Y,4.0,80.0,68.0,0.0,0.0,0.0,0.0,174000000.0,0.0,3.0,0.0
C-1190,C04,370,남성,24,20대,기능/노무직,전문대학 졸업,자가,아파트,미혼,500-599만원,200-299만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1191,C05,438,여성,31,30대,사무직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,100-199만원,99만원 이하,N,0,N,1.0,25.0,12.0,0.0,0.0,0.0,0.0,13500000.0,0.0,2.0,0.0
C-1192,C05,428,여성,40,40대,사무직,전문대학 졸업,자가,아파트,기혼,600-699만원,200-299만원,200-299만원,Y,2,N,2.0,50.0,14.0,0.0,0.0,0.0,0.0,3000000.0,0.0,1.0,0.0
C-1193,C08,721,남성,55,50대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,200-299만원,200-299만원,100-199만원,Y,1,N,3.0,75.0,113.0,0.0,5.0,0.0,170000000.0,313220000.0,54.27495051401571,8.0,1.0
C-1194,C04,368,여성,42,40대,전업주부,고등학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,99만원 이하,Y,1,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1195,C05,438,여성,35,30대,판매/서비스직,전문대학 졸업,자가,아파트,미혼,200-299만원,200-299만원,100-199만원,N,0,N,3.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1196,C04,341,남성,57,50대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,1000만원 이상,1000만원 이상,100-199만원,Y,2,N,3.0,51.0,25.0,0.0,0.0,0.0,0.0,30000000.0,0.0,1.0,0.0
C-1197,C05,438,여성,30,30대,전업주부,대학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,N,0,N,1.0,25.0,33.0,0.0,0.0,0.0,0.0,11800000.0,0.0,3.0,0.0
C-1198,C04,388,여성,32,30대,사무직,전문대학 졸업,전세,연립/다세대/빌라,기혼,500-599만원,100-199만원,100-199만원,Y,1,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1199,C06,568,남성,35,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,300-399만원,Y,1,N,5.0,125.0,123.0,0.0,0.0,0.0,0.0,321330000.0,0.0,13.0,0.0
C-1200,C07,608,남성,35,30대,사무직,대학교 졸업,자가,아파트,미혼,700-799만원,300-399만원,99만원 이하,N,0,N,3.0,75.0,47.0,0.0,62.0,0.0,39700000.0,59160000.0,67.10615280594998,4.0,4.0
C-1201,C05,471,남성,58,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,100-199만원,Y,2,N,6.0,105.0,34.0,0.0,0.0,0.0,0.0,159000000.0,0.0,2.0,0.0
C-1202,C04,398,여성,35,30대,사무직,대학교 졸업,전세,아파트,기혼,500-599만원,200-299만원,100-199만원,N,0,N,0.0,0.0,9.0,0.0,1.0,0.0,9000000.0,8200000.0,100.0,1.0,1.0
C-1203,C04,371,여성,53,50대,전업주부,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,200-299만원,Y,1,N,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1204,C05,465,남성,25,20대,무직/기타,고등학교 졸업,전세,연립/다세대/빌라,미혼,300-399만원,200-299만원,99만원 이하,N,0,N,1.0,25.0,8.0,0.0,0.0,0.0,0.0,1200000.0,0.0,1.0,0.0
C-1205,C05,418,남성,44,40대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,1000만원 이상,1000만원 이상,200-299만원,Y,2,N,4.0,82.0,47.0,0.0,24.0,0.0,31700000.0,45000000.0,70.44444444444444,5.0,3.0
C-1206,C04,365,여성,81,80대이상,학생(재수생포함),고등학교 졸업,자가,연립/다세대/빌라,미혼,500-599만원,500-599만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1207,C04,361,여성,52,50대,전업주부,고등학교 졸업,자가,단독주택,기혼,200-299만원,100-199만원,99만원 이하,Y,2,N,3.0,42.0,11.0,0.0,0.0,0.0,0.0,570000.0,0.0,1.0,0.0
C-1208,C05,418,여성,48,40대,사무직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,99만원 이하,Y,2,N,3.0,68.0,15.0,0.0,0.0,0.0,0.0,16000000.0,0.0,1.0,0.0
C-1209,C06,504,남성,61,60대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,100-199만원,100-199만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,23.0,0.0,15000000.0,15000000.0,100.0,0.0,1.0
C-1210,C05,481,여성,56,50대,전업주부,중학교 졸업,자가,단독주택,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,4.0,61.0,32.0,0.0,0.0,0.0,0.0,162000000.0,0.0,2.0,0.0
C-1211,C03,297,남성,73,70대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,200-299만원,Y,2,N,2.0,50.0,22.0,0.0,0.0,0.0,0.0,100300000.0,0.0,3.0,0.0
C-1212,C05,404,여성,64,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,600-699만원,300-399만원,200-299만원,Y,2,N,3.0,52.0,13.0,0.0,0.0,0.0,0.0,5730000.0,0.0,3.0,0.0
C-1213,C05,498,여성,31,30대,판매/서비스직,대학교 졸업,월세,연립/다세대/빌라,미혼,200-299만원,200-299만원,100-199만원,N,0,N,1.0,13.0,5.0,0.0,0.0,0.0,0.0,90000.0,0.0,2.0,0.0
C-1214,C05,488,남성,33,30대,사무직,대학교 졸업,전세,연립/다세대/빌라,미혼,300-399만원,300-399만원,100-199만원,N,0,N,1.0,25.0,25.0,0.0,0.0,0.0,0.0,10000000.0,0.0,1.0,0.0
C-1215,C05,475,여성,26,20대,사무직,대학교 졸업,전세,기타,미혼,300-399만원,100-199만원,99만원 이하,N,0,N,1.0,25.0,34.0,0.0,0.0,0.0,0.0,25500000.0,0.0,3.0,0.0
C-1216,C04,394,여성,63,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,300-399만원,100-199만원,100-199만원,Y,2,N,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1217,C07,601,여성,56,50대,사무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,100-199만원,99만원 이하,Y,1,N,1.0,25.0,21.0,0.0,52.0,0.0,37000000.0,38100000.0,97.11286089238844,1.0,3.0
C-1218,C05,488,남성,44,40대,판매/서비스직,전문대학 졸업,자가,연립/다세대/빌라,기혼,500-599만원,300-399만원,99만원 이하,Y,2,N,3.0,59.0,25.0,0.0,0.0,0.0,0.0,115700000.0,0.0,7.0,0.0
C-1219,C03,297,여성,76,70대,사무직,전문대학 졸업,전세,아파트,기혼,400-499만원,100-199만원,99만원 이하,Y,1,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1220,C06,508,여성,39,30대,전업주부,고등학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,200-299만원,Y,2,N,5.0,93.0,59.0,0.0,0.0,0.0,0.0,201900000.0,0.0,3.0,0.0
C-1221,C05,474,남성,63,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,300-399만원,100-199만원,99만원 이하,Y,2,Y,2.0,35.0,15.0,0.0,0.0,0.0,0.0,3410000.0,0.0,6.0,0.0
C-1222,C04,358,여성,45,40대,사무직,대학교 졸업,자가,연립/다세대/빌라,기혼,600-699만원,300-399만원,200-299만원,Y,2,N,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1223,C05,458,남성,39,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,Y,6.0,105.0,54.0,2130000.0,0.0,0.0,0.0,18130000.0,0.0,6.0,0.0
C-1224,C04,354,여성,61,60대,전업주부,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,200-299만원,Y,2,N,1.0,25.0,1.0,0.0,0.0,0.0,0.0,200000.0,0.0,1.0,0.0
C-1225,C07,678,남성,41,40대,판매/서비스직,고등학교 졸업,월세,아파트,미혼,300-399만원,300-399만원,100-199만원,N,0,N,5.0,111.0,127.0,0.0,0.0,0.0,0.0,572050000.0,0.0,10.0,0.0
C-1226,C04,340,여성,21,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,700-799만원,700-799만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1227,C06,558,여성,49,40대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,4.0,78.0,62.0,0.0,0.0,0.0,0.0,166700000.0,0.0,4.0,0.0
